#Encoding: UTF-8
#Ecu CALID: 000020DB1DAA03
#Ecu PRGID: 000021571DAA01
#VIN: WBA1J9C5XGV696132
Time,Amb pressure (PSI),Accel Ped. Pos. (%),Battery volt. (V),Boost (PSI),Boost (mani) (PSI),Boost target (PSI),Coolant (*F),Gear (-),IAT (*F),Lambda bank 1 (AFR),Lambda target (AFR),Load act. (%),Load req. (%),LTFT 1 (%),MAF (g/s),MAP volt. (V),Oil pressure (PSI),Oil temp (*F),Rail pressure mean (PSI),Rail pressure req. (PSI),RPM (rpm),STFT 1 (%),Throttle Position (*),Timing Cyl. 1,Timing Cyl. 2 (*),Timing Cyl. 3 (*),Timing Cyl. 4 (*),Timing Cyl. 5 (*),Timing Cyl. 6 (*),TMAP volt. (V),Torque act. clutch (Nm),WGDC (%),Boost (mani) RAM (PSI),Boost setpoint factor,Boost target RAM (PSI),Compressor after P-D (kW),Compressor base (kW),Current Map (-),Cyl1 Timing Cor (*),Cyl2 Timing Cor (*),Cyl3 Timing Cor (*),Cyl4 Timing Cor (*),Cyl5 Timing Cor (*),Cyl6 Timing Cor (*),Fuel mass flow rate (g/s),Fuel Mode (-),Fuel Temp (CAN) (*F),Knock Interpolation (-),Load actual RAM,MAF REQ (P corr.) (g/s),MAF req. WGDC (g/s),Mdk_max_gs (NM),MHD+ WGDC Base (%),MHD+ WGDC D-Factor (%),MHD+ WGDC P-Factor (%),Rail pressure dev. (MPa),Torque lim. 1 (-),Torque lim. 2 (-),Torque lim. 3 (-),Turbine D-factor (kW),Turbine P-factor (kW),WG distribution factor (-),WGDC I-factor (%),MHD 5.21 000021571DAA01 E85v6InjectorsFix.bin
82.594,14.73,0,14.52,-0.1,-0.7,0,118,2,82,14.69,14.72,15.8,16.4,0.01,4.9,1.86,55.43,100,2232.9,2246.1,936,-10.7,5.2,13.8,13.8,13.8,13.8,13.8,13.8,1.2,-26,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.1,9,-40,0,16.6,5.45,5.32,808,99.99,0,0.07,0.04,0,0,0,0,0,0.13,0,0
82.775,14.73,0,14.52,-0.1,-0.7,0,118,2,82,14.69,14.72,17.2,17.2,0.01,5.1,1.87,54.48,100,2244.9,2246.1,909,-10.8,5.3,12.8,12.8,12.8,12.8,12.8,12.8,1.2,-24,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.5,9,-40,0,22.5,6.94,6.63,808,99.99,0,0.07,0.15,8,8,8,0,0,0.1,0,0
82.874,14.73,0,14.34,-0.1,-0.7,0,118,2,82,14.75,14.72,23.2,22.9,0.01,6.8,1.87,54.4,100,2220,2246.1,908,-10.5,7.2,5.4,5.4,5.4,5.4,5.4,5.4,1.2,-12,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,22.9,7.27,6.99,808,99.99,0,0.07,0.03,8,8,8,0,0,0.1,0,0
82.980,14.73,0,14.3,-0.1,-0.7,0,118,2,82,14.82,14.72,22.5,23.1,0.01,6.8,1.87,54.64,100,2255.2,2246.1,934,-10.1,7.3,5.4,5.4,5.4,5.4,5.4,5.4,1.2,-6,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,7,9,-40,0,22.6,7.54,7.33,808,99.99,0,0.07,0.04,8,8,8,0,0,0.09,0,0
83.079,14.73,0,14.3,-0.1,-0.7,0,118,2,82,14.93,14.72,21.8,22.8,0.01,6.9,1.86,54.97,100,2238.8,2246.1,990,-9.6,7.8,8,8,8,8,8,8,1.2,-4,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,7.3,9,-40,0,22.1,7.82,7.66,808,99.99,0,0.07,-0.01,8,8,8,0,0,0.09,0,0
83.214,14.73,0,14.34,-0.1,-0.7,0,118,2,82,15.01,14.72,21.8,22.6,0.01,7.5,1.87,55.54,100,2249.8,2246.1,1066,-9.1,8,5.7,5.7,5.7,5.7,5.7,5.7,1.2,-11,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,7.4,9,-40,0,21,6.34,7.84,808,99.99,0,0.07,0,0,0,0,0,0,0.1,0,0
83.375,14.73,0,14.43,-0.1,-0.7,0,118,2,82,15.08,14.72,16.5,16.4,0.01,6,1.87,54.55,100,2262.4,2246.1,1117,-8.6,6.5,7,7,7,7,7,7,1.2,-18,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.9,9,-40,0,16.9,6.05,6.41,808,99.99,0,0.07,-0.15,0,0,0,0,0,0.11,0,0
83.477,14.73,0,14.43,-0.1,-0.7,0,118,2,82,15.13,14.72,15.8,16.2,0.01,5.6,1.87,54.33,100,2258.2,2246.1,1047,-8.1,5.9,8.2,8.2,8.2,8.2,8.2,8.2,1.2,-23,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.6,9,-40,0,16.9,5.73,5.99,808,99.99,0,0.07,-0.14,0,0,0,0,0,0.11,0,0
83.584,14.73,0,14.62,-0.1,-0.7,0,118,2,82,15.12,14.71,16.5,17,0.01,5.3,1.86,54.52,100,2250.6,2246.1,969,-8,5.5,9.9,9.9,9.9,9.9,9.9,9.9,1.2,-24,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.7,9,-40,0,17.3,5.99,5.88,808,99.99,0,0.07,-0.02,0,0,0,0,0,0.11,0,0
83.763,14.73,0,14.62,-0.1,-0.7,0,118,2,82,15.08,14.71,17.2,18.9,0.01,5.4,1.87,54.01,100,2233.7,2246.1,940,-8,5.9,10.9,10.9,10.9,10.9,10.9,10.9,1.2,-18,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,5.9,9,-40,0,18.4,6.26,6.13,808,99.99,0,0.07,0.11,0,0,0,0,0,0.1,0,0
83.881,14.73,0,14.76,-0.1,-0.7,0,118,2,82,15.03,14.72,18.8,20.3,0.01,5.6,1.87,52.87,100,2252.7,2246.1,919,-8.2,6.5,8.5,8.5,8.5,8.5,8.5,8.5,1.2,-14,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6,9,-40,0,19.5,6.51,6.4,808,99.99,0,0.07,-0.02,0,0,0,0,0,0.1,0,0
84.004,14.73,0,14.78,-0.1,-0.7,0,118,2,82,15.03,14.72,20.2,21.4,0.01,5.8,1.86,53.19,100,2248.5,2385.9,896,-7.9,6.7,6.6,6.6,6.6,6.6,6.6,6.6,1.2,-14,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.1,9,-40,0,22.1,6.88,6.66,808,99.99,0,0.07,0.05,0,0,0,0,0,0.1,0,0
84.116,14.73,0,14.78,-0.1,-0.7,0,118,2,82,15.01,14.71,22.5,23.5,0.01,6.3,1.87,53.3,100,2536.9,2466.8,853,-7.8,7,2.5,2.5,2.5,2.5,2.5,2.5,1.2,-9,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.5,9,-40,0,24.1,6.99,6.87,808,99.99,0,0.07,-0.04,0,0,0,0,0,0.09,0,0
84.216,14.73,0,14.7,-0.1,-0.7,0,118,2,82,14.97,14.71,24,23.7,0.01,6.6,1.87,53.66,100,2425.4,2468.8,851,-7.8,7,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1.2,-4,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.4,9,-40,0,24.2,7.01,6.94,808,99.99,0,0.07,0.3,0,0,0,0,0,0.09,0,0
84.322,14.73,0,14.7,-0.1,-0.7,0,118,2,82,14.97,14.71,24,24,0.01,6.6,1.87,53.95,100,2455.5,2468.8,848,-7.7,7,0,0,0,0,0,0,1.2,-4,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.4,9,-40,0,24.5,7.05,6.99,808,99.99,0,0.07,-0.05,0,0,0,0,0,0.09,0,0
84.424,14.73,0,14.64,-0.1,-0.7,0,118,2,82,14.96,14.71,24,24.8,0.01,6.6,1.88,53.97,100,2455.9,2468.8,830,-7.6,7.2,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,1.2,-4,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.4,9,-40,0,24.9,7.16,7.07,808,99.99,0,0.07,0.17,0,0,0,0,0,0.09,0,0
84.524,14.73,0,14.61,-0.1,-0.7,0,118,2,82,14.85,14.71,24.8,25.4,0.01,6.6,1.88,54.11,100,2448.1,2468.8,812,-7.9,7.2,-1.1,-1.1,-1.1,-1.1,-1.1,-1.1,1.2,-3,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.4,9,-40,0,25.4,7.2,7.14,808,99.99,0,0.07,0.07,0,0,0,0,0,0.09,0,0
84.624,14.73,0,14.61,-0.1,-0.7,0,118,2,82,14.74,14.71,25.5,25.9,0.01,6.6,1.88,53.85,100,2463.9,2468.8,805,-8.3,7.3,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.2,-2,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.4,9,-40,0,25.8,7.24,7.2,800,99.99,0,0.07,0.07,0,0,0,0,0,0.09,0,0
84.724,14.73,0,14.64,-0.1,-0.7,0,118,2,82,14.52,14.71,25.5,26.5,0.01,6.6,1.88,53.66,100,2467,2468.8,794,-9.2,7.3,-1.2,-1.2,-1.2,-1.2,-1.2,-1.2,1.2,0,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.5,9,-40,0,26.2,7.28,7.23,800,99.99,0,0.07,-0.03,0,0,0,0,0,0.09,0,0
84.869,14.73,0,14.64,-0.1,-0.7,0,118,2,82,14.31,14.71,26.2,27,0.01,6.7,1.88,53.58,100,2476.2,2468.8,780,-10.1,7.4,-2.7,-2.7,-2.7,-2.7,-2.7,-2.7,1.2,0,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.5,9,-40,0,26.9,7.31,7.27,784,99.99,0,0.07,-0.03,0,0,0,0,0,0.09,0,0
84.964,14.73,0,14.7,-0.1,-0.7,0,118,2,82,14.1,14.71,27,27.4,0.01,6.7,1.87,53.42,100,2472.7,2468.8,765,-11,7.4,-3.3,-3.3,-3.3,-3.3,-3.3,-3.3,1.2,2,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.5,9,-40,0,27.5,7.34,7.28,776,99.99,0,0.07,-0.05,0,0,0,0,0,0.09,0,0
85.065,14.73,0,14.7,-0.1,-0.7,0,118,2,82,14.03,14.71,27,27.9,0.01,6.8,1.88,53.36,100,2472,2468.8,766,-11.4,7.4,-3.7,-3.7,-3.7,-3.7,-3.7,-3.7,1.2,3,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.5,9,-40,0,27.4,7.33,7.29,769,99.99,0,0.07,0.04,0,0,0,0,0,0.09,0,0
85.164,14.73,0,14.73,-0.1,-0.7,0,118,2,82,14,14.71,27,27.8,0.01,6.8,1.89,53.55,100,2448.7,2468.8,768,-11.6,7.4,-4,-4,-4,-4,-4,-4,1.2,4,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.5,9,-40,0,27.4,7.33,7.3,747,99.99,0,0.07,0.16,0,0,0,0,0,0.09,0,0
85.264,14.73,0,14.73,-0.1,-0.7,0,120,2,82,14.04,14.71,27,27.7,0.01,6.8,1.88,53.94,100,2452.7,2468.8,769,-11.4,7.4,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,1.2,4,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.5,9,-40,0,27.7,7.26,7.29,740,99.99,0,0.07,0.03,0,0,0,0,0,0.09,0,0
85.364,14.73,0,14.73,-0.1,-0.7,0,120,2,82,14.1,14.71,27,27.7,0.01,6.8,1.87,54.14,100,2466.5,2468.8,761,-11.4,7.4,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,1.2,4,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.5,9,-40,0,27.9,7.24,7.25,727,99.99,0,0.07,0,0,0,0,0,0,0.09,0,0
85.464,14.73,0,14.73,-0.1,-0.7,0,120,2,82,14.15,14.71,28.5,28.4,0.01,6.8,1.87,54.04,100,2462.1,2468.8,738,-11.3,7.4,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,1.2,3,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.5,9,-40,0,28.9,7.31,7.27,720,99.99,0,0.07,0.04,0,0,0,0,0,0.09,0,0
85.564,14.73,0,14.73,-0.1,-0.7,0,120,2,82,14.2,14.71,28.5,28.9,0.01,6.8,1.89,53.97,100,2463.8,2468.8,722,-11.4,7.4,-5.9,-5.9,-5.9,-5.9,-5.9,-5.9,1.2,6,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.5,9,-40,0,29.5,7.38,7.29,707,99.99,0,0.07,0.04,0,0,0,0,0,0.09,0,0
85.664,14.73,0,14.73,-0.1,-0.7,0,120,2,82,14.18,14.71,29.2,30.3,0.01,6.8,1.87,53.82,100,2466,2468.8,708,-11.6,7.4,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,1.2,8,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.5,9,-40,0,29.7,7.44,7.36,701,99.99,0,0.07,0.07,0,0,0,0,0,0.09,0,0
85.861,14.73,0,14.73,-0.1,-0.7,0,120,2,82,14.21,14.71,29.2,30.6,0.01,6.8,1.87,53.9,100,2485.4,2468.8,706,-11.7,7.7,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,1.2,10,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.5,9,-40,0,29.9,7.47,7.44,677,99.99,0,0.07,-0.07,0,0,0,0,0,0.09,0,0
85.954,14.73,0,14.7,-0.1,-0.7,0,120,2,82,14.33,14.71,30,31.1,0.01,6.8,1.88,54.36,100,2459.5,2468.8,702,-11.5,7.7,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,1.2,12,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.5,9,-40,0,30.2,7.5,7.5,655,99.99,0,0.07,0.01,0,0,0,0,0,0.09,0,0
86.054,14.73,0,14.7,-0.1,-0.7,0,120,2,82,14.42,14.7,30,31.4,0.01,6.8,1.88,54.46,100,2469.1,2468.8,704,-11.3,7.7,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,1.2,13,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.5,9,-40,0,30.2,7.58,7.53,650,99.99,0,0.07,0.01,0,0,0,0,0,0.08,0,0
86.154,14.73,0,14.53,-0.1,-0.7,0,120,2,82,14.5,14.71,30,31.8,0.01,6.8,1.89,54.39,100,2471.6,2468.8,696,-11.1,7.9,-1.2,-1.2,-1.2,-1.2,-1.2,-1.2,1.2,14,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.7,9,-40,0,30.5,7.65,7.59,645,99.99,0,0.07,-0.03,0,0,0,0,0,0.08,0,0
86.255,14.73,0,14.53,-0.1,-0.7,0,120,2,82,14.6,14.7,30,31.7,0.01,6.9,1.88,54.45,100,2463,2468.8,702,-10.8,7.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,1.2,14,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.7,9,-40,0,30.8,7.68,7.65,634,99.99,0,0.07,-0.04,0,0,0,0,0,0.08,0,0
86.359,14.73,0,14.48,-0.1,-0.7,0,120,2,82,14.67,14.7,30.8,32,0.01,6.9,1.88,54.39,100,2484.8,2468.8,700,-10.6,7.9,-2.4,-2.4,-2.4,-2.4,-2.4,-2.4,1.2,14,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.7,9,-40,0,30.6,7.72,7.68,634,99.99,0,0.07,-0.13,0,0,0,0,0,0.08,0,0
86.454,14.73,0,14.48,-0.1,-0.7,0,120,2,82,14.73,14.7,30,31.5,0.01,7,1.87,54.26,100,2473.9,2468.8,706,-10.4,7.9,-3.4,-3.4,-3.4,-3.4,-3.4,-3.4,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.7,9,-40,0,30.7,7.61,7.66,629,99.99,0,0.07,0,0,0,0,0,0,0.08,0,0
86.554,14.73,0,14.51,-0.1,-0.7,0,120,2,82,14.81,14.7,30.8,31.4,0.01,7,1.89,54.11,100,2478.9,2468.8,706,-10.1,7.9,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,1.2,14,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.7,9,-40,0,30.9,7.63,7.63,629,99.99,0,0.07,-0.16,0,0,0,0,0,0.08,0,0
86.659,14.73,0,14.51,-0.1,-0.7,0,120,2,82,14.89,14.71,30.8,31.6,0.01,7,1.88,54.06,100,2491.1,2468.8,697,-9.8,7.9,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,1.2,14,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.7,9,-40,0,31.4,7.61,7.6,629,99.99,0,0.07,-0.08,0,0,0,0,0,0.08,0,0
86.754,14.73,0,14.57,-0.1,-0.7,0,120,2,82,14.93,14.71,30.8,31.9,0.01,7,1.89,53.82,100,2470.4,2468.8,700,-9.6,7.9,-5,-5,-5,-5,-5,-5,1.2,14,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.7,9,-40,0,31.3,7.66,7.65,629,99.99,0,0.07,-0.05,0,0,0,0,0,0.08,0,0
86.908,14.73,0,14.57,-0.1,-0.7,0,120,2,82,14.93,14.71,30.8,32,0.01,7,1.88,53.59,100,2480.4,2468.8,700,-9.6,7.9,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.7,9,-40,0,30.7,7.67,7.67,625,99.99,0,0.07,-0.08,0,0,0,0,0,0.08,0,0
87.028,14.73,0,14.68,-0.1,-0.7,0,120,2,82,14.93,14.71,30.8,31.7,0.01,7,1.88,53.72,100,2476.5,2468.8,710,-9.5,7.9,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,1.2,15,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.7,9,-40,0,30.9,7.67,7.7,615,99.99,0,0.07,0.04,0,0,0,0,0,0.08,0,0
87.123,14.73,0,14.72,-0.1,-0.7,0,120,2,82,14.89,14.71,30.8,31.4,0.01,7.1,1.89,53.91,100,2475.7,2468.8,700,-9.5,7.9,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,1.2,15,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.7,9,-40,0,31.4,7.64,7.65,620,99.99,0,0.07,-0.09,0,0,0,0,0,0.08,0,0
87.225,14.73,0,14.72,-0.1,-0.7,0,120,2,82,14.85,14.71,30.8,32,0.01,7.1,1.87,53.66,100,2483.5,2468.8,696,-9.6,7.9,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,1.2,14,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.7,9,-40,0,31.4,7.67,7.66,620,99.99,0,0.07,-0.02,0,0,0,0,0,0.08,0,0
87.324,14.73,0,14.73,-0.1,-0.7,0,120,2,82,14.83,14.71,30.8,32,0.01,7,1.9,53.75,100,2468,2468.8,694,-9.6,7.9,-5,-5,-5,-5,-5,-5,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.7,9,-40,0,31.6,7.69,7.66,620,99.99,0,0.07,-0.12,0,0,0,0,0,0.08,0,0
87.426,14.73,0,14.73,-0.1,-0.7,0,120,2,82,14.8,14.7,30.8,32.3,0.01,7.1,1.87,53.78,100,2488.5,2468.8,702,-9.6,7.9,-3.7,-3.7,-3.7,-3.7,-3.7,-3.7,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.7,9,-40,0,31.4,7.78,7.73,620,99.99,0,0.07,-0.12,0,0,0,0,0,0.08,0,0
87.524,14.73,0,14.73,-0.1,-0.7,0,120,2,82,14.79,14.7,30.8,32.4,0.01,7.1,1.9,53.81,100,2475.2,2468.8,704,-9.5,8,-3.3,-3.3,-3.3,-3.3,-3.3,-3.3,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.9,9,-40,0,31.2,7.85,7.79,615,99.99,0,0.07,-0.02,0,0,0,0,0,0.08,0,0
87.626,14.73,0,14.73,-0.1,-0.7,0,120,2,82,14.79,14.7,30.8,32.1,0.01,7.1,1.87,53.85,100,2470.2,2468.8,714,-9.4,8.1,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,31.1,7.8,7.83,610,99.99,0,0.07,-0.03,0,0,0,0,0,0.08,0,0
87.724,14.73,0,14.7,-0.1,-0.7,0,120,2,82,14.75,14.7,30.8,31.7,0.01,7.2,1.9,53.88,100,2474.5,2468.8,709,-9.5,8.1,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,31.4,7.78,7.79,610,99.99,0,0.07,-0.01,0,0,0,0,0,0.08,0,0
87.824,14.73,0,14.7,-0.1,-0.7,0,120,2,82,14.75,14.7,31.5,32,0.01,7.2,1.87,54.01,100,2465.8,2468.8,704,-9.4,8.1,-5,-5,-5,-5,-5,-5,1.2,14,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,31.7,7.78,7.77,610,99.99,0,0.07,0.11,0,0,0,0,0,0.08,0,0
87.957,14.73,0,14.69,-0.1,-0.7,0,120,2,82,14.72,14.71,31.5,32,0.01,7.2,1.9,53.75,100,2451.9,2468.8,708,-9.5,8.1,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,31.7,7.8,7.78,610,99.99,0,0.07,0.07,0,0,0,0,0,0.08,0,0
88.056,14.73,0,14.69,-0.1,-0.7,0,120,2,82,14.72,14.7,31.5,32.2,0.01,7.2,1.88,53.77,100,2481.7,2468.8,704,-9.5,8.1,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,31.7,7.81,7.79,606,99.99,0,0.07,-0.01,0,0,0,0,0,0.08,0,0
88.154,14.73,0,14.72,-0.1,-0.7,0,120,2,82,14.75,14.71,31.5,32,0.01,7.2,1.89,53.66,100,2468.9,2468.8,702,-9.3,8.1,-5.3,-5.3,-5.3,-5.3,-5.3,-5.3,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,32,7.78,7.77,601,99.99,0,0.07,-0.06,0,0,0,0,0,0.08,0,0
88.260,14.73,0,14.72,-0.1,-0.7,0,120,2,82,14.73,14.71,31.5,32.2,0.01,7.2,1.88,53.59,100,2483,2468.8,703,-9.4,8.1,-6,-6,-6,-6,-6,-6,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,31.7,7.83,7.79,606,99.99,0,0.07,-0.08,0,0,0,0,0,0.08,0,0
88.355,14.73,0,14.74,-0.1,-0.7,0,120,2,82,14.72,14.71,31.5,32.2,0.01,7.2,1.89,53.69,100,2472.2,2468.8,699,-9.4,8.1,-6,-6,-6,-6,-6,-6,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,32.1,7.8,7.78,606,99.99,0,0.07,-0.01,0,0,0,0,0,0.08,0,0
88.456,14.73,0,14.74,-0.1,-0.7,0,120,2,82,14.7,14.71,31.5,32.4,0.01,7.2,1.88,53.58,100,2481.6,2468.8,710,-9.4,8.1,-5.9,-5.9,-5.9,-5.9,-5.9,-5.9,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,31.9,7.81,7.81,610,99.99,0,0.07,-0.18,0,0,0,0,0,0.08,0,0
88.556,14.73,0,14.74,-0.1,-0.7,0,120,2,82,14.65,14.71,31.5,32.2,0.01,7.2,1.89,53.55,100,2484.5,2468.8,707,-9.6,8.1,-6.1,-6.1,-6.1,-6.1,-6.1,-6.1,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,31.6,7.84,7.81,615,99.99,0,0.07,-0.02,0,0,0,0,0,0.08,0,0
88.655,14.73,0,14.74,-0.1,-0.7,0,120,2,82,14.65,14.71,31.5,32.2,0.01,7.3,1.89,53.68,100,2472.9,2468.8,710,-9.6,8.1,-5,-5,-5,-5,-5,-5,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,31.9,7.8,7.82,615,99.99,0,0.07,-0.09,0,0,0,0,0,0.08,0,0
88.754,14.73,0,14.74,-0.1,-0.7,0,120,2,82,14.59,14.71,31.5,32,0.01,7.3,1.88,53.64,100,2482.4,2468.8,710,-9.8,8.1,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,31.6,7.84,7.8,620,99.99,0,0.07,-0.1,0,0,0,0,0,0.08,0,0
88.854,14.73,0,14.74,-0.1,-0.7,0,120,2,82,14.59,14.71,31.5,32.1,0.01,7.3,1.9,53.69,100,2479.9,2468.8,706,-9.8,8.1,-5.4,-5.4,-5.4,-5.4,-5.4,-5.4,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,31.8,7.85,7.81,620,99.99,0,0.07,-0.05,0,0,0,0,0,0.08,0,0
89.004,14.73,0,14.74,-0.1,-0.7,0,120,2,82,14.58,14.71,30.8,32.1,0.01,7.3,1.87,53.72,100,2472,2468.8,720,-9.8,8.1,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,31.6,7.81,7.83,620,99.99,0,0.07,-0.01,0,0,0,0,0,0.08,0,0
89.115,14.73,0,14.74,-0.1,-0.7,0,120,2,82,14.58,14.7,31.5,32,0.01,7.3,1.89,53.66,100,2468.8,2468.8,710,-9.8,8.1,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,1.2,15,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,31.7,7.85,7.82,620,99.99,0,0.07,0.01,0,0,0,0,0,0.08,0,0
89.214,14.73,0,14.75,-0.1,-0.7,0,120,2,82,14.59,14.7,31.5,32.1,0.01,7.3,1.88,53.71,100,2472.3,2468.8,704,-9.7,8.1,-5.3,-5.3,-5.3,-5.3,-5.3,-5.3,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,32,7.83,7.8,620,99.99,0,0.07,-0.09,0,0,0,0,0,0.08,0,0
89.314,14.73,0,14.75,-0.1,-0.7,0,120,2,82,14.6,14.7,31.5,32.3,0.01,7.3,1.89,53.62,100,2479.9,2468.8,707,-9.7,8.1,-5,-5,-5,-5,-5,-5,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,32.1,7.86,7.83,615,99.99,0,0.06,-0.06,0,0,0,0,0,0.08,0,0
89.415,14.73,0,14.74,-0.1,-0.7,0,120,2,82,14.6,14.7,31.5,32.3,0.01,7.3,1.89,53.59,100,2474.6,2468.8,704,-9.8,8.1,-6,-6,-6,-6,-6,-6,1.2,17,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,31.8,7.92,7.84,615,99.99,0,0.07,0,0,0,0,0,0,0.08,0,0
89.515,14.73,0,14.74,-0.1,-0.7,0,120,2,82,14.61,14.7,31.5,32.4,0.01,7.3,1.88,53.75,100,2467,2468.8,706,-9.7,8.1,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3,1.2,16,100,-0.7,1,0,0,0,1,0,0,0,0,0,0,6.8,9,-40,0,31.8,7.88,7.87,610,99.99,0,0.07,0.02,0,0,0,0,0,0.08,0,0
